RMA	Product	Serial Number	Failure Code	Start Date	Finish Date	Failures
W0505463	CO	E11360133	Electrical Problem	20140406	20140414	1
W0505469	PL	S51916224	Electrical Problem	20140830	20140902	1
W0505497	CO	F46159223	Electrical Problem	20140206	20140207	1
W0505513	CS	Q19240940	Electrical Problem	20140207	20140212	1
W0505523	CL	D40340533	Electrical Problem	20141002	20141014	1
W0505546	CL	J39336065	Electrical Problem	20140525	20140526	1
W0505547	CD	C62471528	Electrical Problem	20141113	20141117	1
W0505552	PO	P85355861	Electrical Problem	20140201	20140205	1
W0505578	CL	D73839231	Electrical Problem	20140203	20140205	1
W0505588	CL	Q70726744	Electrical Problem	20140201	20140213	1
W0505608	CL	Q94097568	Electrical Problem	20140806	20140808	1
W0505624	PO	F34845010	Electrical Problem	20140306	20140311	1
W0505629	CL	M81645308	Electrical Problem	20140112	20140114	1
W0505650	PO	M97284475	Electrical Problem	20140222	20140228	1
W0505659	MO	P47513603	Electrical Problem	20140118	20140121	1
W0505680	CS	Q99476647	Electrical Problem	20140504	20140507	1
W0505688	MC	P16633371	Electrical Problem	20140507	20140508	1
W0505691	CL	T93980160	Electrical Problem	20140919	20140929	1
W0505733	PO	L28541263	Electrical Problem	20140612	20140617	1
W0505766	PL	K64430701	Electrical Problem	20141016	20141021	1
W0505773	CD	J65164538	Electrical Problem	20140816	20140820	1
W0505787	BO	A67882911	Electrical Problem	20140927	20141001	1
W0505822	CL	Q43935803	Electrical Problem	20140221	20140224	1
W0505839	CD	K82663265	Electrical Problem	20140222	20140224	1
W0505851	CL	A32611151	Electrical Problem	20140806	20140811	1
W0505853	CL	M50936185	Electrical Problem	20140906	20140908	1
W0505874	CO	S29313770	Electrical Problem	20140308	20140311	1
W0505887	MO	P64350248	Electrical Problem	20140806	20140807	1
W0505893	PO	N16063815	Electrical Problem	20140615	20140618	1
W0505897	CL	Q45000812	Electrical Problem	20140619	20140624	1
W0505919	PO	C88230018	Electrical Problem	20140418	20140421	1
W0505948	BH	D76122702	Electrical Problem	20141024	20141027	1
W0505960	CL	C41662357	Electrical Problem	20141123	20141201	1
W0506000	PO	J45834188	Electrical Problem	20140208	20140210	1
W0506082	PO	N26141064	Electrical Problem	20140821	20140825	1
W0506098	BH	N15779514	Electrical Problem	20140209	20140214	1
W0506125	PO	S34531630	Electrical Problem	20140717	20140721	1
W0506130	MT	H34512620	Electrical Problem	20140301	20140306	1
W0506135	BH	D27394164	Electrical Problem	20140201	20140210	1
W0506153	PL	A42901892	Electrical Problem	20140907	20140916	1
W0506174	PO	Q51788009	Electrical Problem	20140706	20140709	1
W0506190	PO	P81281035	Electrical Problem	20140222	20140225	1
W0506259	CL	Q25769477	Electrical Problem	20141018	20141021	1
W0506261	BH	L60285378	Electrical Problem	20141211	20141216	1
W0506262	CL	D85964663	Electrical Problem	20140910	20140915	1
W0506282	PD	A44154843	Electrical Problem	20140516	20140519	1
W0506320	BH	C52492017	Electrical Problem	20140221	20140226	1
W0506326	CL	C62737048	Electrical Problem	20140605	20140612	1
W0506366	CO	R90946887	Electrical Problem	20140309	20140310	1
W0506395	MC	Q40851075	Electrical Problem	20140308	20140310	1
W0506498	CL	K28807680	Electrical Problem	20141219	20150102	1
W0506526	PO	T88362964	Electrical Problem	20141203	20141208	1
W0506547	CL	A92645677	Electrical Problem	20140917	20140929	1
W0506590	CL	Q38180034	Electrical Problem	20140111	20140115	1
W0506634	CL	G40084396	Electrical Problem	20140725	20140728	1
W0506646	CL	T19807435	Electrical Problem	20140305	20140310	1
W0506663	CD	F62522709	Electrical Problem	20140908	20140909	1
W0506681	CL	B65370186	Electrical Problem	20140829	20140908	1
W0506684	CO	P26640655	Electrical Problem	20140313	20140314	1
W0506708	CD	A37836873	Electrical Problem	20141006	20141009	1
W0506746	CL	P89160140	Electrical Problem	20141207	20141210	1
W0506794	CO	M10525362	Electrical Problem	20141026	20141028	1
W0506806	CL	R81102524	Electrical Problem	20140710	20140721	1
W0506844	CO	R47331931	Electrical Problem	20140104	20140107	1
W0506855	CL	P90639915	Electrical Problem	20141026	20141107	1
W0506866	CL	N33911543	Electrical Problem	20141011	20141014	1
W0506868	PO	S62575004	Electrical Problem	20140827	20140829	1
W0506896	CL	F33723065	Electrical Problem	20141011	20141015	1
W0506930	CD	H66875093	Electrical Problem	20141102	20141113	1
W0506954	CL	Q63895190	Electrical Problem	20140418	20140429	1
W0506965	CO	Q80202565	Electrical Problem	20141026	20141028	1
W0506993	MO	K71531291	Electrical Problem	20140801	20140804	1
W0507004	BO	A91711486	Electrical Problem	20141212	20141217	1
W0507041	CD	M42836159	Electrical Problem	20140802	20140804	1
W0507106	MT	G64719799	Electrical Problem	20141212	20141216	1
W0507133	CO	Q39543260	Electrical Problem	20141203	20141205	1
W0507150	CD	Q47649113	Electrical Problem	20140208	20140211	1
W0507220	MO	H38360725	Electrical Problem	20140912	20140917	1
W0507235	CO	Q23509390	Electrical Problem	20140626	20140627	1
W0507281	CL	K98710429	Electrical Problem	20141212	20141217	1
W0507292	PO	N88122874	Electrical Problem	20140427	20140428	1
W0507293	CD	B79931457	Electrical Problem	20140703	20140704	1
W0507346	MO	E51161221	Electrical Problem	20140111	20140115	1
W0507394	CD	G73729979	Electrical Problem	20140712	20140714	1
W0507407	PO	C50367005	Electrical Problem	20141210	20141222	1
W0507422	PO	Q49651022	Electrical Problem	20140905	20140908	1
W0507433	PO	N84431538	Electrical Problem	20140523	20140527	1
W0507447	CD	R90803397	Electrical Problem	20140328	20140401	1
W0507452	CL	M52435467	Electrical Problem	20140321	20140326	1
W0507485	MC	F50711090	Electrical Problem	20140907	20140910	1
W0507499	CO	P99008408	Electrical Problem	20140313	20140314	1
W0507521	PO	N49243105	Electrical Problem	20140222	20140225	1
W0507604	PI	P71735785	Electrical Problem	20140720	20140721	1
W0507614	PL	H74947997	Electrical Problem	20140905	20140909	1
W0507632	CD	Q36356397	Electrical Problem	20141204	20141205	1
W0507642	CL	Q90765660	Electrical Problem	20140405	20140409	1
W0507649	PO	R90566099	Electrical Problem	20140306	20140307	1
W0507661	MC	F38775504	Electrical Problem	20140410	20140411	1
W0507670	CL	P83906240	Electrical Problem	20140413	20140424	1
W0507686	CL	G49509547	Electrical Problem	20140509	20140512	1
W0507687	PO	M39522189	Electrical Problem	20141220	20141229	1
W0507701	CD	D81283210	Electrical Problem	20141018	20141020	1
W0507705	BO	T69932080	Electrical Problem	20141213	20141215	1
W0507750	CO	Q67248110	Electrical Problem	20141218	20141222	1
W0507760	PO	T19940494	Electrical Problem	20140920	20141003	1
W0507792	CO	G36131132	Electrical Problem	20141211	20141223	1
W0507798	MC	Q57341300	Electrical Problem	20140611	20140613	1
W0507813	CO	T75607603	Electrical Problem	20140208	20140210	1
W0507822	CO	A29075147	Electrical Problem	20140326	20140331	1
W0507831	MO	F77140134	Electrical Problem	20140905	20140908	1
W0507842	PO	N86045947	Electrical Problem	20140607	20140616	1
W0507845	CD	Q74723989	Electrical Problem	20140327	20140401	1
W0507848	MO	A38611785	Electrical Problem	20140430	20140501	1
W0507871	PO	L52033157	Electrical Problem	20141218	20141219	1
W0507903	CL	H26855986	Electrical Problem	20140411	20140415	1
W0507912	CD	C78506055	Electrical Problem	20140223	20140226	1
W0507914	PO	Q90951062	Electrical Problem	20140620	20140702	1
W0507932	CL	E11742447	Electrical Problem	20141005	20141006	1
W0507936	CL	B66347537	Electrical Problem	20141221	20141223	1
W0507946	BH	A34244197	Electrical Problem	20141114	20141117	1
W0507970	CD	S11305138	Electrical Problem	20140907	20140910	1
W0507990	CL	E30755601	Electrical Problem	20140104	20140106	1
W0508003	CL	Q17126889	Electrical Problem	20140104	20140106	1
W0508052	CO	Q67508357	Electrical Problem	20140702	20140707	1
W0508063	CL	J42096631	Electrical Problem	20140430	20140505	1
W0508068	CO	Q78800980	Electrical Problem	20140611	20140613	1
W0508094	CL	H34110122	Electrical Problem	20140102	20140108	1
W0508105	MO	P87287098	Electrical Problem	20141102	20141103	1
W0508120	CL	J71462495	Electrical Problem	20141220	20141224	1
W0508132	CL	R43820615	Electrical Problem	20141212	20141215	1
W0508156	PD	J68617706	Electrical Problem	20140619	20140626	1
W0508168	MO	P63900761	Electrical Problem	20141222	20150102	1
W0508174	CD	P39713042	Electrical Problem	20140918	20140922	1
W0508219	CL	M51852897	Electrical Problem	20140606	20140609	1
W0508228	PO	T49335497	Electrical Problem	20140515	20140521	1
W0508268	CL	Q17322422	Electrical Problem	20140104	20140107	1
W0508299	CL	K23022302	Electrical Problem	20140822	20140904	1
W0508331	PD	P94955437	Electrical Problem	20140516	20140521	1
W0508349	PD	K50365868	Electrical Problem	20140608	20140611	1
W0508362	CL	N91376710	Electrical Problem	20140413	20140416	1
W0508373	CD	L31545357	Electrical Problem	20140913	20140916	1
W0508381	CD	M29420725	Electrical Problem	20141113	20141118	1
W0508420	CO	G38970803	Electrical Problem	20140911	20140916	1
W0508478	CL	L87096079	Electrical Problem	20140724	20140725	1
W0508522	CO	G11394586	Electrical Problem	20140426	20140429	1
W0508533	CL	M20342037	Electrical Problem	20140412	20140416	1
W0508562	CS	D72540842	Electrical Problem	20141002	20141006	1
W0508568	CL	T28429320	Electrical Problem	20140508	20140509	1
W0508627	CO	Q58034396	Electrical Problem	20140214	20140218	1
W0508629	CL	F57275077	Electrical Problem	20141204	20141211	1
W0508688	BH	N68767921	Electrical Problem	20140312	20140317	1
W0508701	BO	T11285376	Electrical Problem	20140710	20140715	1
W0508705	CL	G37910833	Electrical Problem	20141012	20141022	1
W0508713	CS	Q44012021	Electrical Problem	20140831	20140902	1
W0508735	CL	G45559245	Electrical Problem	20140319	20140401	1
W0508748	CL	N95950364	Electrical Problem	20140307	20140312	1
W0508754	MO	Q17691793	Electrical Problem	20141217	20141230	1
W0508767	MO	E77810017	Electrical Problem	20140606	20140610	1
W0508770	CL	M97623909	Electrical Problem	20141206	20141208	1
W0508780	MO	Q54447193	Electrical Problem	20141108	20141120	1
W0508815	PO	B77913711	Electrical Problem	20140321	20140402	1
W0508840	PO	Q46837054	Electrical Problem	20140220	20140224	1
W0508872	CL	A10635090	Electrical Problem	20140511	20140513	1
W0508892	PO	G56787050	Electrical Problem	20140517	20140530	1
W0508920	PO	R72140086	Electrical Problem	20140720	20140723	1
W0508931	PO	A59488053	Electrical Problem	20140828	20140902	1
W0508942	MT	A31802512	Electrical Problem	20140404	20140416	1
W0508950	MT	F92390687	Electrical Problem	20140927	20140930	1
W0508982	CL	P71240302	Electrical Problem	20140822	20140825	1
W0508986	CO	H68707501	Electrical Problem	20140928	20140929	1
W0508996	MT	E81725199	Electrical Problem	20140716	20140718	1
W0509019	MO	F39239679	Electrical Problem	20140222	20140225	1
W0509024	CO	R67208450	Electrical Problem	20141207	20141208	1
W0509037	MO	Q34627236	Electrical Problem	20140622	20140630	1
W0509044	CO	K43108649	Electrical Problem	20140120	20140121	1
W0509094	CL	Q22799329	Electrical Problem	20140327	20140401	1
W0509098	CL	Q61913907	Electrical Problem	20141102	20141104	1
W0509101	CL	Q69640428	Electrical Problem	20140917	20140922	1
W0509143	CL	H86043645	Electrical Problem	20140719	20140723	1
W0509171	CO	M23937183	Electrical Problem	20140604	20140605	1
W0509182	BH	B83159992	Electrical Problem	20141219	20141222	1
W0509195	CS	Q86770993	Electrical Problem	20141123	20141201	1
W0509203	MO	H24250112	Electrical Problem	20140529	20140603	1
W0509206	CO	S60362869	Electrical Problem	20141022	20141023	1
W0509281	PO	Q42512550	Electrical Problem	20140213	20140214	1
W0509325	CL	B45662613	Electrical Problem	20140716	20140724	1
W0509360	PO	D51950091	Electrical Problem	20140606	20140610	1
W0509377	CL	D82814778	Electrical Problem	20140214	20140221	1
W0509380	CD	P24617869	Electrical Problem	20140621	20140627	1
W0509387	BH	K51821357	Electrical Problem	20140104	20140108	1
W0509398	CL	P98644340	Electrical Problem	20140514	20140519	1
W0509424	PI	Q20210254	Electrical Problem	20140705	20140708	1
W0509435	PO	Q29582035	Electrical Problem	20140510	20140514	1
W0509442	CL	Q12494478	Electrical Problem	20141029	20141103	1
W0509470	CO	Q35795987	Electrical Problem	20140711	20140715	1
W0509521	PO	G42481806	Electrical Problem	20140601	20140605	1
W0509532	MT	P41171203	Electrical Problem	20140819	20140820	1
W0509554	CL	R52715999	Electrical Problem	20140510	20140513	1
W0509626	CL	K69291436	Electrical Problem	20140620	20140624	1
W0509633	CL	K76283226	Electrical Problem	20141205	20141208	1
W0509703	CO	P71256693	Electrical Problem	20140321	20140324	1
W0509710	BH	G62226763	Electrical Problem	20140621	20140626	1
W0509711	CD	B56644133	Electrical Problem	20140605	20140613	1
W0509720	CL	F18669305	Electrical Problem	20141016	20141030	1
W0509723	CO	Q94482935	Electrical Problem	20140726	20140728	1
W0509727	CL	L20292098	Electrical Problem	20140227	20140304	1
W0509749	CO	Q23893293	Electrical Problem	20140709	20140711	1
W0509769	CO	A62443995	Electrical Problem	20140817	20140820	1
W0509780	CO	T31919486	Electrical Problem	20140509	20140514	1
W0509836	MC	H55241746	Electrical Problem	20140618	20140623	1
W0509920	PO	R94459100	Electrical Problem	20140725	20140729	1
W0509929	CL	T26875181	Electrical Problem	20140315	20140321	1
W0509940	CD	J79315563	Electrical Problem	20140712	20140715	1
W0509983	MC	Q44920123	Electrical Problem	20140620	20140625	1
W0509992	BO	N57532632	Electrical Problem	20141102	20141107	1
W0510004	PO	A24855094	Electrical Problem	20141017	20141022	1
W0510013	BH	Q14999929	Electrical Problem	20140307	20140321	1
W0510051	CD	C19781976	Electrical Problem	20140706	20140707	1
W0510074	MT	L26306992	Electrical Problem	20140903	20140908	1
W0510083	CD	S65796338	Electrical Problem	20141002	20141016	1
W0510112	MC	J21231006	Electrical Problem	20140517	20140521	1
W0510129	PO	A26610699	Electrical Problem	20141031	20141103	1
W0510153	PO	Q27609195	Electrical Problem	20140619	20140620	1
W0510160	CO	L14522501	Electrical Problem	20140906	20140909	1
W0510168	MC	F50840893	Electrical Problem	20140511	20140514	1
W0510190	BO	H44440866	Electrical Problem	20140727	20140808	1
W0510202	PO	S34061060	Electrical Problem	20140914	20140917	1
W0510221	PO	F73139619	Electrical Problem	20140207	20140210	1
W0510234	BO	K88408342	Electrical Problem	20141124	20141125	1
W0510246	CL	S28184217	Electrical Problem	20140306	20140307	1
W0510278	CL	L23840305	Electrical Problem	20140305	20140307	1
W0510312	CO	E32665295	Electrical Problem	20140914	20140916	1
W0510315	PD	Q56904264	Electrical Problem	20140611	20140619	1
W0510374	CD	G95792689	Electrical Problem	20140924	20140929	1
W0510378	BH	F24725030	Electrical Problem	20140206	20140210	1
W0510390	CL	B90196093	Electrical Problem	20140725	20140804	1
W0510409	PO	K41286007	Electrical Problem	20140515	20140516	1
W0510462	CL	N88894662	Electrical Problem	20140514	20140515	1
W0510463	CD	D44276793	Electrical Problem	20140719	20140723	1
W0510477	BH	Q37914597	Electrical Problem	20141108	20141117	1
W0510478	CD	N58990226	Electrical Problem	20140420	20140428	1
W0510491	CO	T17779283	Electrical Problem	20140920	20140929	1
W0510502	PO	H70299086	Electrical Problem	20141029	20141031	1
W0510579	MO	C65810131	Electrical Problem	20140719	20140722	1
W0510641	CD	P99980963	Electrical Problem	20140709	20140710	1
W0510651	BF	T56470002	Electrical Problem	20140406	20140407	1
W0510715	CL	E77375146	Electrical Problem	20141119	20141121	1
W0510759	CL	P47026669	Electrical Problem	20141119	20141128	1
W0510836	PO	P12875159	Electrical Problem	20140802	20140805	1
W0510874	PO	Q61786406	Electrical Problem	20141004	20141014	1
W0510884	MO	B64619851	Electrical Problem	20140222	20140225	1
W0510896	PO	K79985600	Electrical Problem	20140803	20140806	1
W0510900	MO	J44213653	Electrical Problem	20141106	20141111	1
W0510908	CL	D77224162	Electrical Problem	20140328	20140331	1
W0510943	CL	C29026085	Electrical Problem	20140306	20140311	1
W0510968	PO	E17677078	Electrical Problem	20140712	20140715	1
W0511014	PO	K88478912	Electrical Problem	20140202	20140205	1
W0511028	CD	L68625296	Electrical Problem	20141113	20141118	1
W0511059	CL	B48526095	Electrical Problem	20140424	20140506	1
W0511067	CL	H83126400	Electrical Problem	20141207	20141208	1
W0511088	CL	Q66724483	Electrical Problem	20140716	20140729	1
W0511091	CO	E46078657	Electrical Problem	20141016	20141017	1
W0511094	CO	J94859246	Electrical Problem	20140201	20140205	1
W0511109	CO	C79978719	Electrical Problem	20141116	20141117	1
W0511114	MT	S82612098	Electrical Problem	20140712	20140717	1
W0511118	CL	H81588414	Electrical Problem	20140629	20140708	1
W0511137	PO	D49783024	Electrical Problem	20140430	20140505	1
W0511159	CO	J33118628	Electrical Problem	20140808	20140812	1
W0511167	CO	Q12418997	Electrical Problem	20140313	20140314	1
W0511177	MO	K18403656	Electrical Problem	20140927	20140930	1
W0511193	MO	B93613380	Electrical Problem	20141102	20141106	1
W0511203	MC	Q48202485	Electrical Problem	20140104	20140106	1
W0511210	MT	N39562008	Electrical Problem	20140522	20140529	1
W0511237	CD	K22238335	Electrical Problem	20140712	20140714	1
W0511258	CD	Q51877405	Electrical Problem	20140615	20140617	1
W0511295	CL	D43583127	Electrical Problem	20141016	20141017	1
W0511302	PO	M54588049	Electrical Problem	20140202	20140205	1
W0511325	CL	Q16266334	Electrical Problem	20140207	20140211	1
W0511373	CD	M67561069	Electrical Problem	20141219	20150101	1
W0511385	CD	D86823152	Electrical Problem	20140416	20140421	1
W0511396	CL	H26803648	Electrical Problem	20141026	20141029	1
W0511403	MO	E16716174	Electrical Problem	20140313	20140318	1
W0511440	PO	C36871839	Electrical Problem	20140319	20140402	1
W0511460	PI	L47522805	Electrical Problem	20140725	20140730	1
W0511486	CO	Q78505910	Electrical Problem	20140807	20140813	1
W0511494	CL	Q84534688	Electrical Problem	20141025	20141027	1
W0511532	CL	S80675951	Electrical Problem	20140327	20140331	1
W0511558	CL	R65230134	Electrical Problem	20140830	20140903	1
W0511570	CL	F74867617	Electrical Problem	20140625	20140627	1
W0511578	BF	Q44770014	Electrical Problem	20140405	20140409	1
